Vecka,År,Region,Antal vaccinerade,Andel vaccinerade,Vaccinationsstatus,,,
18,2021,Dalarna,105448,0.441353,Minst 1 dos,,,
18,2021,Dalarna,26106,0.109267,Färdigvaccinerade,,,
18,2021,Gävleborg,105585,0.440282,Minst 1 dos,,,
18,2021,Gävleborg,34319,0.143108,Färdigvaccinerade,,,
18,2021,Västernorrland,89193,0.437026,Minst 1 dos,,,
18,2021,Västernorrland,22357,0.109544,Färdigvaccinerade,,,
18,2021,Jämtland,46270,0.424679,Minst 1 dos,,,
18,2021,Jämtland,14591,0.133920,Färdigvaccinerade,,,
18,2021,Västerbotten,86647,0.381461,Minst 1 dos,,,
18,2021,Västerbotten,28099,0.123705,Färdigvaccinerade,,,
18,2021,Norrbotten,89048,0.421771,Minst 1 dos,,,
18,2021,Norrbotten,22551,0.106811,Färdigvaccinerade,,,
19,2021,| Sverige |,3395447,0.397524,Minst 1 dos,,,
19,2021,| Sverige |,1051937,0.123156,Färdigvaccinerade,,,
19,2021,Stockholm,672359,0.344576,Minst 1 dos,,,
19,2021,Stockholm,181411,0.092971,Färdigvaccinerade,,,
19,2021,Uppsala,120185,0.376294,Minst 1 dos,,,
19,2021,Uppsala,33454,0.104743,Färdigvaccinerade,,,
19,2021,Södermanland,108131,0.441419,Minst 1 dos,,,
19,2021,Södermanland,35308,0.144137,Färdigvaccinerade,,,
19,2021,Östergötland,167143,0.433038,Minst 1 dos,,,
19,2021,Östergötland,57437,0.148809,Färdigvaccinerade,,,
19,2021,Jönköping,123121,0.412940,Minst 1 dos,,,
19,2021,Jönköping,42925,0.143968,Färdigvaccinerade,,,
19,2021,Kronoberg,67861,0.410555,Minst 1 dos,,,
19,2021,Kronoberg,20542,0.124278,Färdigvaccinerade,,,
19,2021,Kalmar,100993,0.491974,Minst 1 dos,,,
19,2021,Kalmar,35919,0.174975,Färdigvaccinerade,,,
19,2021,Gotland,20910,0.411104,Minst 1 dos,,,
19,2021,Gotland,9337,0.183572,Färdigvaccinerade,,,
19,2021,Blekinge,56663,0.427765,Minst 1 dos,,,
19,2021,Blekinge,17554,0.132520,Färdigvaccinerade,,,
19,2021,Skåne,416198,0.366177,Minst 1 dos,,,
19,2021,Skåne,138748,0.122073,Färdigvaccinerade,,,
19,2021,Halland,111678,0.404865,Minst 1 dos,,,
19,2021,Halland,37592,0.136282,Färdigvaccinerade,,,
19,2021,Västra Götaland,544557,0.381175,Minst 1 dos,,,
19,2021,Västra Götaland,159786,0.111846,Färdigvaccinerade,,,
19,2021,Värmland,115363,0.487432,Minst 1 dos,,,
19,2021,Värmland,36282,0.153299,Färdigvaccinerade,,,
19,2021,Örebro,105786,0.420334,Minst 1 dos,,,
19,2021,Örebro,39414,0.156609,Färdigvaccinerade,,,
19,2021,Västmanland,104340,0.456874,Minst 1 dos,,,
19,2021,Västmanland,31470,0.137798,Färdigvaccinerade,,,
19,2021,Dalarna,111322,0.465938,Minst 1 dos,,,
19,2021,Dalarna,34947,0.146271,Färdigvaccinerade,,,
19,2021,Gävleborg,116585,0.486152,Minst 1 dos,,,
19,2021,Gävleborg,36773,0.153341,Färdigvaccinerade,,,
19,2021,Västernorrland,94891,0.464945,Minst 1 dos,,,
19,2021,Västernorrland,26137,0.128065,Färdigvaccinerade,,,
19,2021,Jämtland,49198,0.451553,Minst 1 dos,,,
19,2021,Jämtland,17412,0.159812,Färdigvaccinerade,,,
19,2021,Västerbotten,94706,0.416941,Minst 1 dos,,,
19,2021,Västerbotten,30963,0.136314,Färdigvaccinerade,,,
19,2021,Norrbotten,93457,0.442654,Minst 1 dos,,,
19,2021,Norrbotten,28526,0.135112,Färdigvaccinerade,,,
20,2021,| Sverige |,3645888,0.426844,Minst 1 dos,,,
20,2021,| Sverige |,1254201,0.146836,Färdigvaccinerade,,,
20,2021,Stockholm,746277,0.382458,Minst 1 dos,,,
20,2021,Stockholm,212566,0.108937,Färdigvaccinerade,,,
20,2021,Uppsala,129567,0.405669,Minst 1 dos,,,
20,2021,Uppsala,42516,0.133116,Färdigvaccinerade,,,
20,2021,Södermanland,113408,0.462962,Minst 1 dos,,,
20,2021,Södermanland,45981,0.187707,Färdigvaccinerade,,,
20,2021,Östergötland,175791,0.455443,Minst 1 dos,,,
20,2021,Östergötland,71339,0.184827,Färdigvaccinerade,,,
20,2021,Jönköping,126734,0.425058,Minst 1 dos,,,
20,2021,Jönköping,56842,0.190645,Färdigvaccinerade,,,
20,2021,Kronoberg,72199,0.436799,Minst 1 dos,,,
20,2021,Kronoberg,25236,0.152676,Färdigvaccinerade,,,
20,2021,Kalmar,104602,0.509555,Minst 1 dos,,,
20,2021,Kalmar,43690,0.212830,Färdigvaccinerade,,,
20,2021,Gotland,22468,0.441736,Minst 1 dos,,,
20,2021,Gotland,11097,0.218174,Färdigvaccinerade,,,
20,2021,Blekinge,61129,0.461480,Minst 1 dos,,,
20,2021,Blekinge,23181,0.175000,Färdigvaccinerade,,,
20,2021,Skåne,458246,0.403172,Minst 1 dos,,,
20,2021,Skåne,153995,0.135487,Färdigvaccinerade,,,
20,2021,Halland,118613,0.430007,Minst 1 dos,,,
20,2021,Halland,46364,0.168083,Färdigvaccinerade,,,
20,2021,Västra Götaland,587986,0.411574,Minst 1 dos,,,
20,2021,Västra Götaland,178747,0.125118,Färdigvaccinerade,,,
20,2021,Värmland,117196,0.495177,Minst 1 dos,,,
20,2021,Värmland,49459,0.208974,Färdigvaccinerade,,,
20,2021,Örebro,113150,0.449595,Minst 1 dos,,,
20,2021,Örebro,45220,0.179679,Färdigvaccinerade,,,
20,2021,Västmanland,109064,0.477559,Minst 1 dos,,,
20,2021,Västmanland,34675,0.151832,Färdigvaccinerade,,,
20,2021,Dalarna,115579,0.483756,Minst 1 dos,,,
20,2021,Dalarna,45693,0.191248,Färdigvaccinerade,,,
20,2021,Gävleborg,123515,0.515049,Minst 1 dos,,,
20,2021,Gävleborg,43832,0.182777,Färdigvaccinerade,,,
20,2021,Västernorrland,96975,0.475156,Minst 1 dos,,,
20,2021,Västernorrland,32581,0.159640,Färdigvaccinerade,,,
20,2021,Jämtland,52608,0.482850,Minst 1 dos,,,
20,2021,Jämtland,20698,0.189972,Färdigvaccinerade,,,
20,2021,Västerbotten,101708,0.447767,Minst 1 dos,,,
20,2021,Västerbotten,34983,0.154012,Färdigvaccinerade,,,
20,2021,Norrbotten,99073,0.469253,Minst 1 dos,,,
20,2021,Norrbotten,35506,0.168172,Färdigvaccinerade,,,
21,2021,| Sverige |,3842366,0.449847,Minst 1 dos,,,
21,2021,| Sverige |,1541129,0.180428,Färdigvaccinerade,,,
21,2021,Stockholm,812159,0.416222,Minst 1 dos,,,
21,2021,Stockholm,262288,0.134419,Färdigvaccinerade,,,
21,2021,Uppsala,141215,0.442138,Minst 1 dos,,,
21,2021,Uppsala,51266,0.160512,Färdigvaccinerade,,,
21,2021,Södermanland,121137,0.494513,Minst 1 dos,,,
21,2021,Södermanland,56496,0.230632,Färdigvaccinerade,,,
21,2021,Östergötland,183156,0.474524,Minst 1 dos,,,
21,2021,Östergötland,83475,0.216269,Färdigvaccinerade,,,
21,2021,Jönköping,130636,0.438145,Minst 1 dos,,,
21,2021,Jönköping,69008,0.231449,Färdigvaccinerade,,,
21,2021,Kronoberg,73944,0.447356,Minst 1 dos,,,
21,2021,Kronoberg,32136,0.194421,Färdigvaccinerade,,,
21,2021,Kalmar,107456,0.523458,Minst 1 dos,,,
21,2021,Kalmar,50709,0.247022,Färdigvaccinerade,,,
21,2021,Gotland,23266,0.457425,Minst 1 dos,,,
21,2021,Gotland,12777,0.251204,Färdigvaccinerade,,,
21,2021,Blekinge,66319,0.500661,Minst 1 dos,,,
21,2021,Blekinge,28793,0.217366,Färdigvaccinerade,,,
21,2021,Skåne,482584,0.424584,Minst 1 dos,,,
21,2021,Skåne,187767,0.165200,Färdigvaccinerade,,,
21,2021,Halland,125865,0.456297,Minst 1 dos,,,
21,2021,Halland,56855,0.206116,Färdigvaccinerade,,,
21,2021,Västra Götaland,613909,0.429719,Minst 1 dos,,,
21,2021,Västra Götaland,226855,0.158792,Färdigvaccinerade,,,
21,2021,Värmland,121212,0.512145,Minst 1 dos,,,
21,2021,Värmland,57590,0.243329,Färdigvaccinerade,,,
21,2021,Örebro,120349,0.478200,Minst 1 dos,,,
21,2021,Örebro,53497,0.212567,Färdigvaccinerade,,,
21,2021,Västmanland,111273,0.487232,Minst 1 dos,,,
21,2021,Västmanland,46247,0.202502,Färdigvaccinerade,,,
21,2021,Dalarna,121687,0.509321,Minst 1 dos,,,
21,2021,Dalarna,55672,0.233015,Färdigvaccinerade,,,
21,2021,Gävleborg,126829,0.528868,Minst 1 dos,,,
21,2021,Gävleborg,53662,0.223767,Färdigvaccinerade,,,
21,2021,Västernorrland,98985,0.485004,Minst 1 dos,,,
21,2021,Västernorrland,43054,0.210955,Färdigvaccinerade,,,
21,2021,Jämtland,53670,0.492598,Minst 1 dos,,,
21,2021,Jämtland,26262,0.241040,Färdigvaccinerade,,,
21,2021,Västerbotten,106754,0.469982,Minst 1 dos,,,
21,2021,Västerbotten,41814,0.184085,Färdigvaccinerade,,,
21,2021,Norrbotten,99961,0.473459,Minst 1 dos,,,
21,2021,Norrbotten,44906,0.212695,Färdigvaccinerade,,,
22,2021,| Sverige |,4059147,0.475227,Minst 1 dos,,,
22,2021,| Sverige |,1907825,0.223360,Färdigvaccinerade,,,
22,2021,Stockholm,872597,0.447195,Minst 1 dos,,,
22,2021,Stockholm,336601,0.172504,Färdigvaccinerade,,,
22,2021,Uppsala,163569,0.512128,Minst 1 dos,,,
22,2021,Uppsala,61294,0.191909,Färdigvaccinerade,,,
22,2021,Södermanland,128700,0.525388,Minst 1 dos,,,
22,2021,Södermanland,69512,0.283766,Färdigvaccinerade,,,
22,2021,Östergötland,192231,0.498036,Minst 1 dos,,,
22,2021,Östergötland,102583,0.265774,Färdigvaccinerade,,,
22,2021,Jönköping,140406,0.470913,Minst 1 dos,,,
22,2021,Jönköping,79488,0.266598,Färdigvaccinerade,,,
22,2021,Kronoberg,75405,0.456195,Minst 1 dos,,,
22,2021,Kronoberg,39578,0.239444,Färdigvaccinerade,,,
22,2021,Kalmar,111385,0.542598,Minst 1 dos,,,
22,2021,Kalmar,63290,0.308309,Färdigvaccinerade,,,
22,2021,Gotland,24934,0.490219,Minst 1 dos,,,
22,2021,Gotland,13310,0.261683,Färdigvaccinerade,,,
22,2021,Blekinge,70986,0.535893,Minst 1 dos,,,
22,2021,Blekinge,32839,0.247911,Färdigvaccinerade,,,
22,2021,Skåne,505013,0.444318,Minst 1 dos,,,
22,2021,Skåne,229988,0.202347,Färdigvaccinerade,,,
22,2021,Halland,133871,0.485321,Minst 1 dos,,,
22,2021,Halland,68188,0.247201,Färdigvaccinerade,,,
22,2021,Västra Götaland,635834,0.445066,Minst 1 dos,,,
22,2021,Västra Götaland,285651,0.199948,Färdigvaccinerade,,,
22,2021,Värmland,126887,0.536123,Minst 1 dos,,,
22,2021,Värmland,76487,0.323173,Färdigvaccinerade,,,
22,2021,Örebro,126416,0.502307,Minst 1 dos,,,
22,2021,Örebro,66199,0.263038,Färdigvaccinerade,,,
22,2021,Västmanland,116890,0.511827,Minst 1 dos,,,
22,2021,Västmanland,58868,0.257766,Färdigvaccinerade,,,
22,2021,Dalarna,126077,0.527695,Minst 1 dos,,,
22,2021,Dalarna,67418,0.282178,Färdigvaccinerade,,,
22,2021,Gävleborg,135961,0.566948,Minst 1 dos,,,
22,2021,Gävleborg,63627,0.265320,Färdigvaccinerade,,,
22,2021,Västernorrland,102190,0.500708,Minst 1 dos,,,
22,2021,Västernorrland,55496,0.271918,Färdigvaccinerade,,,
22,2021,Jämtland,57162,0.524648,Minst 1 dos,,,
22,2021,Jämtland,28342,0.260131,Färdigvaccinerade,,,
22,2021,Västerbotten,111621,0.491409,Minst 1 dos,,,
22,2021,Västerbotten,51613,0.227225,Färdigvaccinerade,,,
22,2021,Norrbotten,101012,0.478437,Minst 1 dos,,,
22,2021,Norrbotten,57453,0.272123,Färdigvaccinerade,,,
23,2021,| Sverige |,4328785,0.506795,Minst 1 dos,,,
23,2021,| Sverige |,2316125,0.271161,Färdigvaccinerade,,,
23,2021,Stockholm,945194,0.484400,Minst 1 dos,,,
23,2021,Stockholm,425772,0.218203,Färdigvaccinerade,,,
23,2021,Uppsala,175965,0.550939,Minst 1 dos,,,
23,2021,Uppsala,79000,0.247346,Färdigvaccinerade,,,
23,2021,Södermanland,137371,0.560785,Minst 1 dos,,,
23,2021,Södermanland,85021,0.347078,Färdigvaccinerade,,,
23,2021,Östergötland,203047,0.526058,Minst 1 dos,,,
23,2021,Östergötland,122416,0.317158,Färdigvaccinerade,,,
23,2021,Jönköping,148385,0.497674,Minst 1 dos,,,
23,2021,Jönköping,94945,0.318440,Färdigvaccinerade,,,
23,2021,Kronoberg,80619,0.487740,Minst 1 dos,,,
23,2021,Kronoberg,48195,0.291577,Färdigvaccinerade,,,
23,2021,Kalmar,114952,0.559974,Minst 1 dos,,,
23,2021,Kalmar,74486,0.362849,Färdigvaccinerade,,,
23,2021,Gotland,27123,0.533256,Minst 1 dos,,,
23,2021,Gotland,14742,0.289837,Färdigvaccinerade,,,
23,2021,Blekinge,76070,0.574274,Minst 1 dos,,,
23,2021,Blekinge,37230,0.281060,Färdigvaccinerade,,,
23,2021,Skåne,541538,0.476453,Minst 1 dos,,,
23,2021,Skåne,275233,0.242154,Färdigvaccinerade,,,
23,2021,Halland,143062,0.518641,Minst 1 dos,,,
23,2021,Halland,81729,0.296291,Färdigvaccinerade,,,
23,2021,Västra Götaland,673613,0.471510,Minst 1 dos,,,
23,2021,Västra Götaland,348787,0.244141,Färdigvaccinerade,,,
23,2021,Värmland,131699,0.556455,Minst 1 dos,,,
23,2021,Värmland,90444,0.382144,Färdigvaccinerade,,,
23,2021,Örebro,138656,0.550942,Minst 1 dos,,,
23,2021,Örebro,77446,0.307727,Färdigvaccinerade,,,
23,2021,Västmanland,121047,0.530029,Minst 1 dos,,,
23,2021,Västmanland,70441,0.308440,Färdigvaccinerade,,,
23,2021,Dalarna,133303,0.557940,Minst 1 dos,,,
23,2021,Dalarna,79582,0.333091,Färdigvaccinerade,,,
23,2021,Gävleborg,141830,0.591422,Minst 1 dos,,,
23,2021,Gävleborg,75348,0.314196,Färdigvaccinerade,,,
23,2021,Västernorrland,109590,0.536966,Minst 1 dos,,,
23,2021,Västernorrland,68867,0.337433,Färdigvaccinerade,,,
23,2021,Jämtland,60099,0.551605,Minst 1 dos,,,
23,2021,Jämtland,33364,0.306224,Färdigvaccinerade,,,
23,2021,Västerbotten,118181,0.520289,Minst 1 dos,,,
23,2021,Västerbotten,63590,0.279953,Färdigvaccinerade,,,
23,2021,Norrbotten,107441,0.508888,Minst 1 dos,,,
23,2021,Norrbotten,69487,0.329121,Färdigvaccinerade,,,
24,2021,| Sverige |,4628839,0.541924,Minst 1 dos,,,
24,2021,| Sverige |,2783751,0.325909,Färdigvaccinerade,,,
24,2021,Stockholm,1020647,0.523069,Minst 1 dos,,,
24,2021,Stockholm,539719,0.276599,Färdigvaccinerade,,,
24,2021,Uppsala,188261,0.589437,Minst 1 dos,,,
24,2021,Uppsala,95945,0.300400,Färdigvaccinerade,,,
24,2021,Södermanland,148000,0.604175,Minst 1 dos,,,
24,2021,Södermanland,94222,0.384639,Färdigvaccinerade,,,
24,2021,Östergötland,218405,0.565848,Minst 1 dos,,,
24,2021,Östergötland,141125,0.365630,Färdigvaccinerade,,,
24,2021,Jönköping,157428,0.528004,Minst 1 dos,,,
24,2021,Jönköping,108939,0.365375,Färdigvaccinerade,,,
24,2021,Kronoberg,86133,0.521099,Minst 1 dos,,,
24,2021,Kronoberg,58385,0.353226,Färdigvaccinerade,,,
24,2021,Kalmar,120231,0.585690,Minst 1 dos,,,
24,2021,Kalmar,84317,0.410739,Färdigvaccinerade,,,
24,2021,Gotland,28270,0.555807,Minst 1 dos,,,
24,2021,Gotland,17555,0.345143,Färdigvaccinerade,,,
24,2021,Blekinge,80167,0.605203,Minst 1 dos,,,
24,2021,Blekinge,43428,0.327850,Färdigvaccinerade,,,
24,2021,Skåne,584615,0.514353,Minst 1 dos,,,
24,2021,Skåne,338099,0.297464,Färdigvaccinerade,,,
24,2021,Halland,158526,0.574703,Minst 1 dos,,,
24,2021,Halland,93370,0.338493,Färdigvaccinerade,,,
24,2021,Västra Götaland,715610,0.500907,Minst 1 dos,,,
24,2021,Västra Götaland,420746,0.294511,Färdigvaccinerade,,,
24,2021,Värmland,139908,0.591140,Minst 1 dos,,,
24,2021,Värmland,105896,0.447432,Färdigvaccinerade,,,
24,2021,Örebro,147534,0.586218,Minst 1 dos,,,
24,2021,Örebro,91344,0.362950,Färdigvaccinerade,,,
24,2021,Västmanland,128057,0.560724,Minst 1 dos,,,
24,2021,Västmanland,84235,0.368840,Färdigvaccinerade,,,
24,2021,Dalarna,141299,0.591407,Minst 1 dos,,,
24,2021,Dalarna,94706,0.396392,Färdigvaccinerade,,,
24,2021,Gävleborg,148700,0.620069,Minst 1 dos,,,
24,2021,Gävleborg,87937,0.366691,Färdigvaccinerade,,,
24,2021,Västernorrland,113717,0.557188,Minst 1 dos,,,
24,2021,Västernorrland,84864,0.415815,Färdigvaccinerade,,,
24,2021,Jämtland,62336,0.572137,Minst 1 dos,,,
24,2021,Jämtland,39686,0.364249,Färdigvaccinerade,,,
24,2021,Västerbotten,125281,0.551546,Minst 1 dos,,,
24,2021,Västerbotten,77714,0.342134,Färdigvaccinerade,,,
24,2021,Norrbotten,115714,0.548073,Minst 1 dos,,,
24,2021,Norrbotten,81519,0.386110,Färdigvaccinerade,,,
25,2021,| Sverige |,4917412,0.575708,Minst 1 dos,,,
25,2021,| Sverige |,3129990,0.366445,Färdigvaccinerade,,,
25,2021,Stockholm,1071230,0.548992,Minst 1 dos,,,
25,2021,Stockholm,606438,0.310792,Färdigvaccinerade,,,
25,2021,Uppsala,205839,0.644473,Minst 1 dos,,,
25,2021,Uppsala,110086,0.344675,Färdigvaccinerade,,,
25,2021,Södermanland,156693,0.639662,Minst 1 dos,,,
25,2021,Södermanland,100894,0.411876,Färdigvaccinerade,,,
25,2021,Östergötland,230066,0.596060,Minst 1 dos,,,
25,2021,Östergötland,160800,0.416604,Färdigvaccinerade,,,
25,2021,Jönköping,175699,0.589283,Minst 1 dos,,,
25,2021,Jönköping,118214,0.396482,Färdigvaccinerade,,,
25,2021,Kronoberg,90824,0.549479,Minst 1 dos,,,
25,2021,Kronoberg,66306,0.401147,Färdigvaccinerade,,,
25,2021,Kalmar,128423,0.625596,Minst 1 dos,,,
25,2021,Kalmar,94681,0.461226,Färdigvaccinerade,,,
25,2021,Gotland,30484,0.599335,Minst 1 dos,,,
25,2021,Gotland,19637,0.386076,Färdigvaccinerade,,,
25,2021,Blekinge,84705,0.639462,Minst 1 dos,,,
25,2021,Blekinge,50988,0.384923,Färdigvaccinerade,,,
25,2021,Skåne,620998,0.546363,Minst 1 dos,,,
25,2021,Skåne,383653,0.337544,Färdigvaccinerade,,,
25,2021,Halland,170360,0.617604,Minst 1 dos,,,
25,2021,Halland,106705,0.386837,Färdigvaccinerade,,,
25,2021,Västra Götaland,760092,0.532043,Minst 1 dos,,,
25,2021,Västra Götaland,482114,0.337466,Färdigvaccinerade,,,
25,2021,Värmland,151357,0.639514,Minst 1 dos,,,
25,2021,Värmland,112476,0.475234,Färdigvaccinerade,,,
25,2021,Örebro,156089,0.620211,Minst 1 dos,,,
25,2021,Örebro,101141,0.401878,Färdigvaccinerade,,,
25,2021,Västmanland,133880,0.586221,Minst 1 dos,,,
25,2021,Västmanland,97168,0.425470,Färdigvaccinerade,,,
25,2021,Dalarna,150613,0.630391,Minst 1 dos,,,
25,2021,Dalarna,102694,0.429826,Färdigvaccinerade,,,
25,2021,Gävleborg,157243,0.655693,Minst 1 dos,,,
25,2021,Gävleborg,99897,0.416564,Färdigvaccinerade,,,
25,2021,Västernorrland,120240,0.589149,Minst 1 dos,,,
25,2021,Västernorrland,91569,0.448668,Färdigvaccinerade,,,
25,2021,Jämtland,66398,0.609419,Minst 1 dos,,,
25,2021,Jämtland,45263,0.415436,Färdigvaccinerade,,,
25,2021,Västerbotten,131763,0.580083,Minst 1 dos,,,
25,2021,Västerbotten,90029,0.396350,Färdigvaccinerade,,,
25,2021,Norrbotten,124416,0.589289,Minst 1 dos,,,
25,2021,Norrbotten,89237,0.422666,Färdigvaccinerade,,,
26,2021,| Sverige |,5326492,0.623602,Minst 1 dos,,,
26,2021,| Sverige |,3451165,0.404047,Färdigvaccinerade,,,
26,2021,Stockholm,1137478,0.582944,Minst 1 dos,,,
26,2021,Stockholm,688045,0.352615,Färdigvaccinerade,,,
26,2021,Uppsala,225830,0.707064,Minst 1 dos,,,
26,2021,Uppsala,120301,0.376657,Färdigvaccinerade,,,
26,2021,Södermanland,165421,0.675292,Minst 1 dos,,,
26,2021,Södermanland,106146,0.433316,Färdigvaccinerade,,,
26,2021,Östergötland,254707,0.659900,Minst 1 dos,,,
26,2021,Östergötland,167914,0.435035,Färdigvaccinerade,,,
26,2021,Jönköping,194229,0.651432,Minst 1 dos,,,
26,2021,Jönköping,123230,0.413306,Färdigvaccinerade,,,
26,2021,Kronoberg,95849,0.579880,Minst 1 dos,,,
26,2021,Kronoberg,70712,0.427803,Färdigvaccinerade,,,
26,2021,Kalmar,140850,0.686133,Minst 1 dos,,,
26,2021,Kalmar,101855,0.496174,Färdigvaccinerade,,,
26,2021,Gotland,33694,0.662446,Minst 1 dos,,,
26,2021,Gotland,21785,0.428307,Färdigvaccinerade,,,
26,2021,Blekinge,90155,0.680605,Minst 1 dos,,,
26,2021,Blekinge,58089,0.438530,Färdigvaccinerade,,,
26,2021,Skåne,675812,0.594589,Minst 1 dos,,,
26,2021,Skåne,443118,0.389862,Färdigvaccinerade,,,
26,2021,Halland,186419,0.675823,Minst 1 dos,,,
26,2021,Halland,116189,0.421219,Färdigvaccinerade,,,
26,2021,Västra Götaland,826460,0.578499,Minst 1 dos,,,
26,2021,Västra Götaland,546030,0.382206,Färdigvaccinerade,,,
26,2021,Värmland,172513,0.728903,Minst 1 dos,,,
26,2021,Värmland,114622,0.484301,Färdigvaccinerade,,,
26,2021,Örebro,171154,0.680070,Minst 1 dos,,,
26,2021,Örebro,109348,0.434488,Färdigvaccinerade,,,
26,2021,Västmanland,145385,0.636598,Minst 1 dos,,,
26,2021,Västmanland,104292,0.456664,Färdigvaccinerade,,,
26,2021,Dalarna,163003,0.682249,Minst 1 dos,,,
26,2021,Dalarna,109955,0.460217,Färdigvaccinerade,,,
26,2021,Gävleborg,165475,0.690020,Minst 1 dos,,,
26,2021,Gävleborg,111320,0.464197,Färdigvaccinerade,,,
26,2021,Västernorrland,135634,0.664576,Minst 1 dos,,,
26,2021,Västernorrland,94612,0.463578,Färdigvaccinerade,,,
26,2021,Jämtland,70502,0.647086,Minst 1 dos,,,
26,2021,Jämtland,49830,0.457353,Färdigvaccinerade,,,
26,2021,Västerbotten,141110,0.621233,Minst 1 dos,,,
26,2021,Västerbotten,98554,0.433881,Färdigvaccinerade,,,
26,2021,Norrbotten,134812,0.638529,Minst 1 dos,,,
26,2021,Norrbotten,95218,0.450994,Färdigvaccinerade,,,
27,2021,| Sverige |,5712157,0.668754,Minst 1 dos,,,
27,2021,| Sverige |,3661142,0.428630,Färdigvaccinerade,,,
27,2021,Stockholm,1198086,0.614004,Minst 1 dos,,,
27,2021,Stockholm,755299,0.387082,Färdigvaccinerade,,,
27,2021,Uppsala,232430,0.727729,Minst 1 dos,,,
27,2021,Uppsala,134006,0.419567,Färdigvaccinerade,,,
27,2021,Södermanland,172759,0.705248,Minst 1 dos,,,
27,2021,Södermanland,111603,0.455593,Färdigvaccinerade,,,
27,2021,Östergötland,276065,0.715235,Minst 1 dos,,,
27,2021,Östergötland,169344,0.438740,Färdigvaccinerade,,,
27,2021,Jönköping,207360,0.695473,Minst 1 dos,,,
27,2021,Jönköping,126373,0.423847,Färdigvaccinerade,,,
27,2021,Kronoberg,104740,0.633670,Minst 1 dos,,,
27,2021,Kronoberg,72555,0.438953,Färdigvaccinerade,,,
27,2021,Kalmar,149446,0.728007,Minst 1 dos,,,
27,2021,Kalmar,105510,0.513978,Färdigvaccinerade,,,
27,2021,Gotland,36909,0.725655,Minst 1 dos,,,
27,2021,Gotland,22650,0.445314,Färdigvaccinerade,,,
27,2021,Blekinge,94815,0.715785,Minst 1 dos,,,
27,2021,Blekinge,64235,0.484928,Färdigvaccinerade,,,
27,2021,Skåne,735636,0.647223,Minst 1 dos,,,
27,2021,Skåne,474561,0.417526,Färdigvaccinerade,,,
27,2021,Halland,201598,0.730851,Minst 1 dos,,,
27,2021,Halland,117741,0.426845,Färdigvaccinerade,,,
27,2021,Västra Götaland,902893,0.632000,Minst 1 dos,,,
27,2021,Västra Götaland,585360,0.409736,Färdigvaccinerade,,,
27,2021,Värmland,186725,0.788951,Minst 1 dos,,,
27,2021,Värmland,114970,0.485772,Färdigvaccinerade,,,
27,2021,Örebro,185404,0.736692,Minst 1 dos,,,
27,2021,Örebro,115442,0.458702,Färdigvaccinerade,,,
27,2021,Västmanland,158135,0.692427,Minst 1 dos,,,
27,2021,Västmanland,106816,0.467716,Färdigvaccinerade,,,
27,2021,Dalarna,172246,0.720936,Minst 1 dos,,,
27,2021,Dalarna,118126,0.494417,Färdigvaccinerade,,,
27,2021,Gävleborg,174317,0.726890,Minst 1 dos,,,
27,2021,Gävleborg,117901,0.491639,Färdigvaccinerade,,,
27,2021,Västernorrland,147529,0.722859,Minst 1 dos,,,
27,2021,Västernorrland,96617,0.473402,Färdigvaccinerade,,,
27,2021,Jämtland,76924,0.706029,Minst 1 dos,,,
27,2021,Jämtland,51094,0.468955,Färdigvaccinerade,,,
27,2021,Västerbotten,152429,0.671065,Minst 1 dos,,,
27,2021,Västerbotten,104343,0.459367,Färdigvaccinerade,,,
27,2021,Norrbotten,145711,0.690152,Minst 1 dos,,,
27,2021,Norrbotten,96596,0.457521,Färdigvaccinerade,,,
28,2021,| Sverige |,6060360,0.709520,Minst 1 dos,,,
28,2021,| Sverige |,3819892,0.447216,Färdigvaccinerade,,,
28,2021,Stockholm,1284051,0.658060,Minst 1 dos,,,
28,2021,Stockholm,793621,0.406721,Färdigvaccinerade,,,
28,2021,Uppsala,242842,0.760328,Minst 1 dos,,,
28,2021,Uppsala,153287,0.479935,Färdigvaccinerade,,,
28,2021,Södermanland,180150,0.735420,Minst 1 dos,,,
28,2021,Södermanland,117675,0.480381,Färdigvaccinerade,,,
28,2021,Östergötland,291252,0.754582,Minst 1 dos,,,
28,2021,Östergötland,177027,0.458645,Färdigvaccinerade,,,
28,2021,Jönköping,211923,0.710777,Minst 1 dos,,,
28,2021,Jönköping,135470,0.454358,Färdigvaccinerade,,,
28,2021,Kronoberg,112886,0.682953,Minst 1 dos,,,
28,2021,Kronoberg,73187,0.442777,Färdigvaccinerade,,,
28,2021,Kalmar,158190,0.770602,Minst 1 dos,,,
28,2021,Kalmar,105942,0.516083,Färdigvaccinerade,,,
28,2021,Gotland,38232,0.751666,Minst 1 dos,,,
28,2021,Gotland,24259,0.476948,Färdigvaccinerade,,,
28,2021,Blekinge,98909,0.746692,Minst 1 dos,,,
28,2021,Blekinge,65303,0.492990,Färdigvaccinerade,,,
28,2021,Skåne,785002,0.690656,Minst 1 dos,,,
28,2021,Skåne,497641,0.437832,Färdigvaccinerade,,,
28,2021,Halland,209237,0.758545,Minst 1 dos,,,
28,2021,Halland,123933,0.449293,Färdigvaccinerade,,,
28,2021,Västra Götaland,970590,0.679386,Minst 1 dos,,,
