Vecka,År,Region,Antal vaccinerade,Andel vaccinerade,Vaccinationsstatus,,,
18,2021,Dalarna,26008,0.108857,Färdigvaccinerade,,,
18,2021,Gävleborg,105589,0.440299,Minst 1 dos,,,
18,2021,Gävleborg,34255,0.142841,Färdigvaccinerade,,,
18,2021,Västernorrland,89196,0.437040,Minst 1 dos,,,
18,2021,Västernorrland,22330,0.109412,Färdigvaccinerade,,,
18,2021,Jämtland,46270,0.424679,Minst 1 dos,,,
18,2021,Jämtland,14530,0.133360,Färdigvaccinerade,,,
18,2021,Västerbotten,86652,0.381483,Minst 1 dos,,,
18,2021,Västerbotten,28009,0.123309,Färdigvaccinerade,,,
18,2021,Norrbotten,89048,0.421771,Minst 1 dos,,,
18,2021,Norrbotten,22498,0.106560,Färdigvaccinerade,,,
19,2021,| Sverige |,3395631,0.397545,Minst 1 dos,,,
19,2021,| Sverige |,1049055,0.122819,Färdigvaccinerade,,,
19,2021,Stockholm,672370,0.344581,Minst 1 dos,,,
19,2021,Stockholm,180958,0.092739,Färdigvaccinerade,,,
19,2021,Uppsala,120254,0.376510,Minst 1 dos,,,
19,2021,Uppsala,33157,0.103813,Färdigvaccinerade,,,
19,2021,Södermanland,108140,0.441456,Minst 1 dos,,,
19,2021,Södermanland,35229,0.143814,Färdigvaccinerade,,,
19,2021,Östergötland,167144,0.433040,Minst 1 dos,,,
19,2021,Östergötland,57138,0.148034,Färdigvaccinerade,,,
19,2021,Jönköping,123124,0.412950,Minst 1 dos,,,
19,2021,Jönköping,42790,0.143515,Färdigvaccinerade,,,
19,2021,Kronoberg,67862,0.410561,Minst 1 dos,,,
19,2021,Kronoberg,20501,0.124030,Färdigvaccinerade,,,
19,2021,Kalmar,100999,0.492004,Minst 1 dos,,,
19,2021,Kalmar,35844,0.174609,Färdigvaccinerade,,,
19,2021,Gotland,20918,0.411262,Minst 1 dos,,,
19,2021,Gotland,9336,0.183552,Färdigvaccinerade,,,
19,2021,Blekinge,56664,0.427772,Minst 1 dos,,,
19,2021,Blekinge,17512,0.132203,Färdigvaccinerade,,,
19,2021,Skåne,416201,0.366180,Minst 1 dos,,,
19,2021,Skåne,138412,0.121777,Färdigvaccinerade,,,
19,2021,Halland,111679,0.404869,Minst 1 dos,,,
19,2021,Halland,37479,0.135872,Färdigvaccinerade,,,
19,2021,Västra Götaland,544582,0.381192,Minst 1 dos,,,
19,2021,Västra Götaland,159383,0.111564,Färdigvaccinerade,,,
19,2021,Värmland,115370,0.487462,Minst 1 dos,,,
19,2021,Värmland,36223,0.153050,Färdigvaccinerade,,,
19,2021,Örebro,105776,0.420295,Minst 1 dos,,,
19,2021,Örebro,39350,0.156355,Färdigvaccinerade,,,
19,2021,Västmanland,104378,0.457041,Minst 1 dos,,,
19,2021,Västmanland,31417,0.137566,Färdigvaccinerade,,,
19,2021,Dalarna,111323,0.465943,Minst 1 dos,,,
19,2021,Dalarna,34839,0.145819,Färdigvaccinerade,,,
19,2021,Gävleborg,116590,0.486173,Minst 1 dos,,,
19,2021,Gävleborg,36695,0.153016,Färdigvaccinerade,,,
19,2021,Västernorrland,94893,0.464954,Minst 1 dos,,,
19,2021,Västernorrland,26106,0.127914,Färdigvaccinerade,,,
19,2021,Jämtland,49196,0.451534,Minst 1 dos,,,
19,2021,Jämtland,17347,0.159215,Färdigvaccinerade,,,
19,2021,Västerbotten,94710,0.416958,Minst 1 dos,,,
19,2021,Västerbotten,30871,0.135909,Färdigvaccinerade,,,
19,2021,Norrbotten,93458,0.442658,Minst 1 dos,,,
19,2021,Norrbotten,28468,0.134837,Färdigvaccinerade,,,
20,2021,| Sverige |,3646062,0.426865,Minst 1 dos,,,
20,2021,| Sverige |,1250993,0.146461,Färdigvaccinerade,,,
20,2021,Stockholm,746287,0.382463,Minst 1 dos,,,
20,2021,Stockholm,212113,0.108705,Färdigvaccinerade,,,
20,2021,Uppsala,129624,0.405847,Minst 1 dos,,,
20,2021,Uppsala,42120,0.131876,Färdigvaccinerade,,,
20,2021,Södermanland,113417,0.462998,Minst 1 dos,,,
20,2021,Södermanland,45895,0.187356,Färdigvaccinerade,,,
20,2021,Östergötland,175789,0.455438,Minst 1 dos,,,
20,2021,Östergötland,70982,0.183902,Färdigvaccinerade,,,
20,2021,Jönköping,126738,0.425071,Minst 1 dos,,,
20,2021,Jönköping,56680,0.190101,Färdigvaccinerade,,,
20,2021,Kronoberg,72198,0.436793,Minst 1 dos,,,
20,2021,Kronoberg,25194,0.152422,Färdigvaccinerade,,,
20,2021,Kalmar,104611,0.509599,Minst 1 dos,,,
20,2021,Kalmar,43615,0.212465,Färdigvaccinerade,,,
20,2021,Gotland,22476,0.441893,Minst 1 dos,,,
20,2021,Gotland,11097,0.218174,Färdigvaccinerade,,,
20,2021,Blekinge,61128,0.461472,Minst 1 dos,,,
20,2021,Blekinge,23126,0.174585,Färdigvaccinerade,,,
20,2021,Skåne,458253,0.403178,Minst 1 dos,,,
20,2021,Skåne,153655,0.135188,Färdigvaccinerade,,,
20,2021,Halland,118616,0.430017,Minst 1 dos,,,
20,2021,Halland,46246,0.167655,Färdigvaccinerade,,,
20,2021,Västra Götaland,588013,0.411593,Minst 1 dos,,,
20,2021,Västra Götaland,178315,0.124816,Färdigvaccinerade,,,
20,2021,Värmland,117204,0.495211,Minst 1 dos,,,
20,2021,Värmland,49376,0.208624,Färdigvaccinerade,,,
20,2021,Örebro,113139,0.449551,Minst 1 dos,,,
20,2021,Örebro,45141,0.179365,Färdigvaccinerade,,,
20,2021,Västmanland,109103,0.477730,Minst 1 dos,,,
20,2021,Västmanland,34621,0.151595,Färdigvaccinerade,,,
20,2021,Dalarna,115579,0.483756,Minst 1 dos,,,
20,2021,Dalarna,45574,0.190750,Färdigvaccinerade,,,
20,2021,Gävleborg,123519,0.515066,Minst 1 dos,,,
20,2021,Gävleborg,43739,0.182389,Färdigvaccinerade,,,
20,2021,Västernorrland,96979,0.475175,Minst 1 dos,,,
20,2021,Västernorrland,32542,0.159448,Färdigvaccinerade,,,
20,2021,Jämtland,52604,0.482814,Minst 1 dos,,,
20,2021,Jämtland,20630,0.189348,Färdigvaccinerade,,,
20,2021,Västerbotten,101709,0.447771,Minst 1 dos,,,
20,2021,Västerbotten,34890,0.153602,Färdigvaccinerade,,,
20,2021,Norrbotten,99076,0.469268,Minst 1 dos,,,
20,2021,Norrbotten,35442,0.167869,Färdigvaccinerade,,,
21,2021,| Sverige |,3842534,0.449867,Minst 1 dos,,,
21,2021,| Sverige |,1537581,0.180013,Färdigvaccinerade,,,
21,2021,Stockholm,812176,0.416230,Minst 1 dos,,,
21,2021,Stockholm,261816,0.134178,Färdigvaccinerade,,,
21,2021,Uppsala,141265,0.442295,Minst 1 dos,,,
21,2021,Uppsala,50812,0.159090,Färdigvaccinerade,,,
21,2021,Södermanland,121147,0.494554,Minst 1 dos,,,
21,2021,Södermanland,56396,0.230223,Färdigvaccinerade,,,
21,2021,Östergötland,183151,0.474512,Minst 1 dos,,,
21,2021,Östergötland,83073,0.215227,Färdigvaccinerade,,,
21,2021,Jönköping,130636,0.438145,Minst 1 dos,,,
21,2021,Jönköping,68815,0.230801,Färdigvaccinerade,,,
21,2021,Kronoberg,73944,0.447356,Minst 1 dos,,,
21,2021,Kronoberg,32089,0.194136,Färdigvaccinerade,,,
21,2021,Kalmar,107463,0.523492,Minst 1 dos,,,
21,2021,Kalmar,50632,0.246647,Färdigvaccinerade,,,
21,2021,Gotland,23274,0.457582,Minst 1 dos,,,
21,2021,Gotland,12777,0.251204,Färdigvaccinerade,,,
21,2021,Blekinge,66320,0.500668,Minst 1 dos,,,
21,2021,Blekinge,28734,0.216921,Färdigvaccinerade,,,
21,2021,Skåne,482588,0.424588,Minst 1 dos,,,
21,2021,Skåne,187413,0.164889,Färdigvaccinerade,,,
21,2021,Halland,125866,0.456301,Minst 1 dos,,,
21,2021,Halland,56719,0.205623,Färdigvaccinerade,,,
21,2021,Västra Götaland,613941,0.429742,Minst 1 dos,,,
21,2021,Västra Götaland,226385,0.158463,Färdigvaccinerade,,,
21,2021,Värmland,121221,0.512183,Minst 1 dos,,,
21,2021,Värmland,57497,0.242937,Färdigvaccinerade,,,
21,2021,Örebro,120334,0.478140,Minst 1 dos,,,
21,2021,Örebro,53414,0.212237,Färdigvaccinerade,,,
21,2021,Västmanland,111314,0.487411,Minst 1 dos,,,
21,2021,Västmanland,46189,0.202248,Färdigvaccinerade,,,
21,2021,Dalarna,121686,0.509317,Minst 1 dos,,,
21,2021,Dalarna,55545,0.232484,Färdigvaccinerade,,,
21,2021,Gävleborg,126833,0.528885,Minst 1 dos,,,
21,2021,Gävleborg,53546,0.223283,Färdigvaccinerade,,,
21,2021,Västernorrland,98992,0.485039,Minst 1 dos,,,
21,2021,Västernorrland,43000,0.210690,Färdigvaccinerade,,,
21,2021,Jämtland,53666,0.492561,Minst 1 dos,,,
21,2021,Jämtland,26183,0.240315,Färdigvaccinerade,,,
21,2021,Västerbotten,106754,0.469982,Minst 1 dos,,,
21,2021,Västerbotten,41712,0.183636,Färdigvaccinerade,,,
21,2021,Norrbotten,99963,0.473469,Minst 1 dos,,,
21,2021,Norrbotten,44834,0.212354,Färdigvaccinerade,,,
22,2021,| Sverige |,4059371,0.475253,Minst 1 dos,,,
22,2021,| Sverige |,1903959,0.222907,Färdigvaccinerade,,,
22,2021,Stockholm,872609,0.447201,Minst 1 dos,,,
22,2021,Stockholm,336120,0.172257,Färdigvaccinerade,,,
22,2021,Uppsala,163619,0.512284,Minst 1 dos,,,
22,2021,Uppsala,60782,0.190306,Färdigvaccinerade,,,
22,2021,Södermanland,128709,0.525424,Minst 1 dos,,,
22,2021,Södermanland,69403,0.283321,Färdigvaccinerade,,,
22,2021,Östergötland,192223,0.498015,Minst 1 dos,,,
22,2021,Östergötland,102138,0.264621,Färdigvaccinerade,,,
22,2021,Jönköping,140408,0.470920,Minst 1 dos,,,
22,2021,Jönköping,79269,0.265863,Färdigvaccinerade,,,
22,2021,Kronoberg,75444,0.456431,Minst 1 dos,,,
22,2021,Kronoberg,39521,0.239100,Färdigvaccinerade,,,
22,2021,Kalmar,111392,0.542632,Minst 1 dos,,,
22,2021,Kalmar,63204,0.307890,Färdigvaccinerade,,,
22,2021,Gotland,24940,0.490337,Minst 1 dos,,,
22,2021,Gotland,13309,0.261664,Färdigvaccinerade,,,
22,2021,Blekinge,70987,0.535901,Minst 1 dos,,,
22,2021,Blekinge,32778,0.247450,Färdigvaccinerade,,,
22,2021,Skåne,505020,0.444324,Minst 1 dos,,,
22,2021,Skåne,229607,0.202012,Färdigvaccinerade,,,
22,2021,Halland,133873,0.485328,Minst 1 dos,,,
22,2021,Halland,68040,0.246665,Färdigvaccinerade,,,
22,2021,Västra Götaland,635872,0.445093,Minst 1 dos,,,
22,2021,Västra Götaland,285156,0.199601,Färdigvaccinerade,,,
22,2021,Värmland,126894,0.536153,Minst 1 dos,,,
22,2021,Värmland,76382,0.322729,Färdigvaccinerade,,,
22,2021,Örebro,126402,0.502251,Minst 1 dos,,,
22,2021,Örebro,66107,0.262672,Färdigvaccinerade,,,
22,2021,Västmanland,116939,0.512041,Minst 1 dos,,,
22,2021,Västmanland,58808,0.257503,Färdigvaccinerade,,,
22,2021,Dalarna,126078,0.527700,Minst 1 dos,,,
22,2021,Dalarna,67286,0.281626,Färdigvaccinerade,,,
22,2021,Gävleborg,135966,0.566969,Minst 1 dos,,,
22,2021,Gävleborg,63489,0.264745,Färdigvaccinerade,,,
22,2021,Västernorrland,102200,0.500757,Minst 1 dos,,,
22,2021,Västernorrland,55427,0.271580,Färdigvaccinerade,,,
22,2021,Jämtland,57160,0.524630,Minst 1 dos,,,
22,2021,Jämtland,28260,0.259378,Färdigvaccinerade,,,
22,2021,Västerbotten,111622,0.491413,Minst 1 dos,,,
22,2021,Västerbotten,51498,0.226719,Färdigvaccinerade,,,
22,2021,Norrbotten,101014,0.478447,Minst 1 dos,,,
22,2021,Norrbotten,57375,0.271753,Färdigvaccinerade,,,
23,2021,| Sverige |,4329017,0.506822,Minst 1 dos,,,
23,2021,| Sverige |,2311921,0.270669,Färdigvaccinerade,,,
23,2021,Stockholm,945198,0.484402,Minst 1 dos,,,
23,2021,Stockholm,425280,0.217951,Färdigvaccinerade,,,
23,2021,Uppsala,176011,0.551083,Minst 1 dos,,,
23,2021,Uppsala,78406,0.245486,Färdigvaccinerade,,,
23,2021,Södermanland,137382,0.560830,Minst 1 dos,,,
23,2021,Södermanland,84909,0.346621,Färdigvaccinerade,,,
23,2021,Östergötland,203037,0.526033,Minst 1 dos,,,
23,2021,Östergötland,121904,0.315831,Färdigvaccinerade,,,
23,2021,Jönköping,148387,0.497681,Minst 1 dos,,,
23,2021,Jönköping,94686,0.317571,Färdigvaccinerade,,,
23,2021,Kronoberg,80660,0.487988,Minst 1 dos,,,
23,2021,Kronoberg,48135,0.291214,Färdigvaccinerade,,,
23,2021,Kalmar,114958,0.560003,Minst 1 dos,,,
23,2021,Kalmar,74398,0.362420,Färdigvaccinerade,,,
23,2021,Gotland,27131,0.533413,Minst 1 dos,,,
23,2021,Gotland,14743,0.289857,Färdigvaccinerade,,,
23,2021,Blekinge,76075,0.574311,Minst 1 dos,,,
23,2021,Blekinge,37166,0.280576,Färdigvaccinerade,,,
23,2021,Skåne,541551,0.476465,Minst 1 dos,,,
23,2021,Skåne,274822,0.241792,Färdigvaccinerade,,,
23,2021,Halland,143062,0.518641,Minst 1 dos,,,
23,2021,Halland,81566,0.295700,Färdigvaccinerade,,,
23,2021,Västra Götaland,673652,0.471538,Minst 1 dos,,,
23,2021,Västra Götaland,348279,0.243786,Färdigvaccinerade,,,
23,2021,Värmland,131707,0.556489,Minst 1 dos,,,
23,2021,Värmland,90333,0.381675,Färdigvaccinerade,,,
23,2021,Örebro,138641,0.550882,Minst 1 dos,,,
23,2021,Örebro,77339,0.307302,Färdigvaccinerade,,,
23,2021,Västmanland,121103,0.530274,Minst 1 dos,,,
23,2021,Västmanland,70384,0.308191,Färdigvaccinerade,,,
23,2021,Dalarna,133304,0.557944,Minst 1 dos,,,
23,2021,Dalarna,79438,0.332488,Färdigvaccinerade,,,
23,2021,Gävleborg,141836,0.591447,Minst 1 dos,,,
23,2021,Gävleborg,75198,0.313571,Färdigvaccinerade,,,
23,2021,Västernorrland,109600,0.537015,Minst 1 dos,,,
23,2021,Västernorrland,68790,0.337056,Färdigvaccinerade,,,
23,2021,Jämtland,60096,0.551577,Minst 1 dos,,,
23,2021,Jämtland,33279,0.305444,Färdigvaccinerade,,,
23,2021,Västerbotten,118185,0.520306,Minst 1 dos,,,
23,2021,Västerbotten,63467,0.279412,Färdigvaccinerade,,,
23,2021,Norrbotten,107441,0.508888,Minst 1 dos,,,
23,2021,Norrbotten,69399,0.328704,Färdigvaccinerade,,,
24,2021,| Sverige |,4629084,0.541952,Minst 1 dos,,,
24,2021,| Sverige |,2779124,0.325367,Färdigvaccinerade,,,
24,2021,Stockholm,1020655,0.523073,Minst 1 dos,,,
24,2021,Stockholm,539202,0.276334,Färdigvaccinerade,,,
24,2021,Uppsala,188301,0.589563,Minst 1 dos,,,
24,2021,Uppsala,95245,0.298208,Färdigvaccinerade,,,
24,2021,Södermanland,148010,0.604216,Minst 1 dos,,,
24,2021,Södermanland,94106,0.384166,Färdigvaccinerade,,,
24,2021,Östergötland,218392,0.565815,Minst 1 dos,,,
24,2021,Östergötland,140514,0.364047,Färdigvaccinerade,,,
24,2021,Jönköping,157431,0.528014,Minst 1 dos,,,
24,2021,Jönköping,108657,0.364429,Färdigvaccinerade,,,
24,2021,Kronoberg,86175,0.521353,Minst 1 dos,,,
24,2021,Kronoberg,58321,0.352838,Färdigvaccinerade,,,
24,2021,Kalmar,120240,0.585734,Minst 1 dos,,,
24,2021,Kalmar,84225,0.410291,Färdigvaccinerade,,,
24,2021,Gotland,28279,0.555984,Minst 1 dos,,,
24,2021,Gotland,17557,0.345182,Färdigvaccinerade,,,
24,2021,Blekinge,80169,0.605218,Minst 1 dos,,,
24,2021,Blekinge,43361,0.327344,Färdigvaccinerade,,,
24,2021,Skåne,584629,0.514365,Minst 1 dos,,,
24,2021,Skåne,337644,0.297064,Färdigvaccinerade,,,
24,2021,Halland,158521,0.574685,Minst 1 dos,,,
24,2021,Halland,93201,0.337881,Färdigvaccinerade,,,
24,2021,Västra Götaland,715668,0.500948,Minst 1 dos,,,
24,2021,Västra Götaland,420232,0.294151,Färdigvaccinerade,,,
24,2021,Värmland,139913,0.591161,Minst 1 dos,,,
24,2021,Värmland,105751,0.446819,Färdigvaccinerade,,,
24,2021,Örebro,147520,0.586162,Minst 1 dos,,,
24,2021,Örebro,91221,0.362461,Färdigvaccinerade,,,
24,2021,Västmanland,128113,0.560969,Minst 1 dos,,,
24,2021,Västmanland,84189,0.368639,Färdigvaccinerade,,,
24,2021,Dalarna,141304,0.591428,Minst 1 dos,,,
24,2021,Dalarna,94552,0.395748,Färdigvaccinerade,,,
24,2021,Gävleborg,148707,0.620098,Minst 1 dos,,,
24,2021,Gävleborg,87772,0.366003,Färdigvaccinerade,,,
24,2021,Västernorrland,113726,0.557232,Minst 1 dos,,,
24,2021,Västernorrland,84773,0.415369,Färdigvaccinerade,,,
24,2021,Jämtland,62330,0.572082,Minst 1 dos,,,
24,2021,Jämtland,39595,0.363414,Färdigvaccinerade,,,
24,2021,Västerbotten,125286,0.551568,Minst 1 dos,,,
24,2021,Västerbotten,77582,0.341553,Färdigvaccinerade,,,
24,2021,Norrbotten,115715,0.548077,Minst 1 dos,,,
24,2021,Norrbotten,81424,0.385660,Färdigvaccinerade,,,
25,2021,| Sverige |,4917651,0.575736,Minst 1 dos,,,
25,2021,| Sverige |,3125076,0.365870,Färdigvaccinerade,,,
25,2021,Stockholm,1071235,0.548995,Minst 1 dos,,,
25,2021,Stockholm,605906,0.310519,Färdigvaccinerade,,,
25,2021,Uppsala,205857,0.644530,Minst 1 dos,,,
25,2021,Uppsala,109284,0.342164,Färdigvaccinerade,,,
25,2021,Södermanland,156706,0.639716,Minst 1 dos,,,
25,2021,Södermanland,100777,0.411399,Färdigvaccinerade,,,
25,2021,Östergötland,230053,0.596026,Minst 1 dos,,,
25,2021,Östergötland,160114,0.414827,Färdigvaccinerade,,,
25,2021,Jönköping,175705,0.589304,Minst 1 dos,,,
25,2021,Jönköping,117919,0.395493,Färdigvaccinerade,,,
25,2021,Kronoberg,90866,0.549734,Minst 1 dos,,,
25,2021,Kronoberg,66241,0.400754,Färdigvaccinerade,,,
25,2021,Kalmar,128432,0.625640,Minst 1 dos,,,
25,2021,Kalmar,94591,0.460788,Färdigvaccinerade,,,
25,2021,Gotland,30493,0.599512,Minst 1 dos,,,
25,2021,Gotland,19638,0.386096,Färdigvaccinerade,,,
25,2021,Blekinge,84707,0.639477,Minst 1 dos,,,
25,2021,Blekinge,50920,0.384409,Färdigvaccinerade,,,
25,2021,Skåne,621020,0.546383,Minst 1 dos,,,
25,2021,Skåne,383176,0.337124,Färdigvaccinerade,,,
25,2021,Halland,170351,0.617572,Minst 1 dos,,,
25,2021,Halland,106528,0.386195,Färdigvaccinerade,,,
25,2021,Västra Götaland,760166,0.532095,Minst 1 dos,,,
25,2021,Västra Götaland,481594,0.337102,Färdigvaccinerade,,,
25,2021,Värmland,151357,0.639514,Minst 1 dos,,,
25,2021,Värmland,112330,0.474617,Färdigvaccinerade,,,
25,2021,Örebro,156076,0.620159,Minst 1 dos,,,
25,2021,Örebro,101014,0.401373,Färdigvaccinerade,,,
25,2021,Västmanland,133930,0.586440,Minst 1 dos,,,
25,2021,Västmanland,97139,0.425343,Färdigvaccinerade,,,
25,2021,Dalarna,150622,0.630429,Minst 1 dos,,,
25,2021,Dalarna,102536,0.429165,Färdigvaccinerade,,,
25,2021,Gävleborg,157247,0.655709,Minst 1 dos,,,
25,2021,Gävleborg,99720,0.415826,Färdigvaccinerade,,,
25,2021,Västernorrland,120249,0.589193,Minst 1 dos,,,
25,2021,Västernorrland,91462,0.448143,Färdigvaccinerade,,,
25,2021,Jämtland,66390,0.609345,Minst 1 dos,,,
25,2021,Jämtland,45160,0.414491,Färdigvaccinerade,,,
25,2021,Västerbotten,131770,0.580114,Minst 1 dos,,,
25,2021,Västerbotten,89891,0.395743,Färdigvaccinerade,,,
25,2021,Norrbotten,124419,0.589303,Minst 1 dos,,,
25,2021,Norrbotten,89136,0.422187,Färdigvaccinerade,,,
26,2021,| Sverige |,5326765,0.623634,Minst 1 dos,,,
26,2021,| Sverige |,3446084,0.403452,Färdigvaccinerade,,,
26,2021,Stockholm,1137512,0.582961,Minst 1 dos,,,
26,2021,Stockholm,687512,0.352342,Färdigvaccinerade,,,
26,2021,Uppsala,225827,0.707055,Minst 1 dos,,,
26,2021,Uppsala,119451,0.373996,Färdigvaccinerade,,,
26,2021,Södermanland,165434,0.675346,Minst 1 dos,,,
26,2021,Södermanland,106027,0.432830,Färdigvaccinerade,,,
26,2021,Östergötland,254699,0.659880,Minst 1 dos,,,
26,2021,Östergötland,167204,0.433196,Färdigvaccinerade,,,
26,2021,Jönköping,194229,0.651432,Minst 1 dos,,,
26,2021,Jönköping,122929,0.412296,Färdigvaccinerade,,,
26,2021,Kronoberg,95891,0.580134,Minst 1 dos,,,
26,2021,Kronoberg,70646,0.427404,Färdigvaccinerade,,,
26,2021,Kalmar,140862,0.686191,Minst 1 dos,,,
26,2021,Kalmar,101767,0.495745,Färdigvaccinerade,,,
26,2021,Gotland,33703,0.662623,Minst 1 dos,,,
26,2021,Gotland,21785,0.428307,Färdigvaccinerade,,,
26,2021,Blekinge,90157,0.680620,Minst 1 dos,,,
26,2021,Blekinge,58014,0.437964,Färdigvaccinerade,,,
26,2021,Skåne,675834,0.594609,Minst 1 dos,,,
26,2021,Skåne,442622,0.389425,Färdigvaccinerade,,,
26,2021,Halland,186411,0.675794,Minst 1 dos,,,
26,2021,Halland,116006,0.420555,Färdigvaccinerade,,,
26,2021,Västra Götaland,826542,0.578556,Minst 1 dos,,,
26,2021,Västra Götaland,545497,0.381833,Färdigvaccinerade,,,
26,2021,Värmland,172510,0.728890,Minst 1 dos,,,
26,2021,Värmland,114477,0.483689,Färdigvaccinerade,,,
26,2021,Örebro,171136,0.679999,Minst 1 dos,,,
26,2021,Örebro,109218,0.433971,Färdigvaccinerade,,,
26,2021,Västmanland,145451,0.636887,Minst 1 dos,,,
26,2021,Västmanland,104266,0.456550,Färdigvaccinerade,,,
26,2021,Dalarna,163011,0.682283,Minst 1 dos,,,
26,2021,Dalarna,109788,0.459518,Färdigvaccinerade,,,
26,2021,Gävleborg,165480,0.690041,Minst 1 dos,,,
26,2021,Gävleborg,111128,0.463396,Färdigvaccinerade,,,
26,2021,Västernorrland,135645,0.664630,Minst 1 dos,,,
26,2021,Västernorrland,94505,0.463053,Färdigvaccinerade,,,
26,2021,Jämtland,70493,0.647004,Minst 1 dos,,,
26,2021,Jämtland,49716,0.456307,Färdigvaccinerade,,,
26,2021,Västerbotten,141122,0.621286,Minst 1 dos,,,
26,2021,Västerbotten,98412,0.433256,Färdigvaccinerade,,,
26,2021,Norrbotten,134816,0.638548,Minst 1 dos,,,
26,2021,Norrbotten,95114,0.450502,Färdigvaccinerade,,,
27,2021,| Sverige |,5712439,0.668787,Minst 1 dos,,,
27,2021,| Sverige |,3655976,0.428025,Färdigvaccinerade,,,
27,2021,Stockholm,1198135,0.614030,Minst 1 dos,,,
27,2021,Stockholm,754771,0.386811,Färdigvaccinerade,,,
27,2021,Uppsala,232432,0.727735,Minst 1 dos,,,
27,2021,Uppsala,133123,0.416803,Färdigvaccinerade,,,
27,2021,Södermanland,172781,0.705338,Minst 1 dos,,,
27,2021,Södermanland,111481,0.455095,Färdigvaccinerade,,,
27,2021,Östergötland,276059,0.715220,Minst 1 dos,,,
27,2021,Östergötland,168631,0.436893,Färdigvaccinerade,,,
27,2021,Jönköping,207357,0.695462,Minst 1 dos,,,
27,2021,Jönköping,126067,0.422821,Färdigvaccinerade,,,
27,2021,Kronoberg,104779,0.633906,Minst 1 dos,,,
27,2021,Kronoberg,72488,0.438548,Färdigvaccinerade,,,
27,2021,Kalmar,149455,0.728051,Minst 1 dos,,,
27,2021,Kalmar,105418,0.513530,Färdigvaccinerade,,,
27,2021,Gotland,36918,0.725832,Minst 1 dos,,,
27,2021,Gotland,22649,0.445294,Färdigvaccinerade,,,
27,2021,Blekinge,94812,0.715762,Minst 1 dos,,,
27,2021,Blekinge,64160,0.484362,Färdigvaccinerade,,,
27,2021,Skåne,735655,0.647240,Minst 1 dos,,,
27,2021,Skåne,474051,0.417077,Färdigvaccinerade,,,
27,2021,Halland,201581,0.730790,Minst 1 dos,,,
27,2021,Halland,117555,0.426171,Färdigvaccinerade,,,
27,2021,Västra Götaland,902993,0.632070,Minst 1 dos,,,
27,2021,Västra Götaland,584819,0.409357,Färdigvaccinerade,,,
27,2021,Värmland,186720,0.788930,Minst 1 dos,,,
27,2021,Värmland,114825,0.485159,Färdigvaccinerade,,,
27,2021,Örebro,185381,0.736601,Minst 1 dos,,,
27,2021,Örebro,115309,0.458174,Färdigvaccinerade,,,
27,2021,Västmanland,158202,0.692720,Minst 1 dos,,,
27,2021,Västmanland,106790,0.467602,Färdigvaccinerade,,,
27,2021,Dalarna,172259,0.720990,Minst 1 dos,,,
27,2021,Dalarna,117959,0.493718,Färdigvaccinerade,,,
27,2021,Gävleborg,174319,0.726899,Minst 1 dos,,,
27,2021,Gävleborg,117702,0.490809,Färdigvaccinerade,,,
27,2021,Västernorrland,147530,0.722864,Minst 1 dos,,,
27,2021,Västernorrland,96512,0.472887,Färdigvaccinerade,,,
27,2021,Jämtland,76922,0.706011,Minst 1 dos,,,
27,2021,Jämtland,50980,0.467908,Färdigvaccinerade,,,
27,2021,Västerbotten,152440,0.671113,Minst 1 dos,,,
27,2021,Västerbotten,104194,0.458711,Färdigvaccinerade,,,
27,2021,Norrbotten,145709,0.690142,Minst 1 dos,,,
27,2021,Norrbotten,96492,0.457029,Färdigvaccinerade,,,
28,2021,| Sverige |,6060666,0.709555,Minst 1 dos,,,
28,2021,| Sverige |,3814659,0.446603,Färdigvaccinerade,,,
28,2021,Stockholm,1284085,0.658078,Minst 1 dos,,,
28,2021,Stockholm,793100,0.406454,Färdigvaccinerade,,,
28,2021,Uppsala,242871,0.760419,Minst 1 dos,,,
28,2021,Uppsala,152377,0.477086,Färdigvaccinerade,,,
28,2021,Södermanland,180168,0.735494,Minst 1 dos,,,
28,2021,Södermanland,117547,0.479858,Färdigvaccinerade,,,
28,2021,Östergötland,291250,0.754577,Minst 1 dos,,,
28,2021,Östergötland,176290,0.456736,Färdigvaccinerade,,,
28,2021,Jönköping,211929,0.710797,Minst 1 dos,,,
28,2021,Jönköping,135161,0.453322,Färdigvaccinerade,,,
28,2021,Kronoberg,112926,0.683195,Minst 1 dos,,,
28,2021,Kronoberg,73122,0.442383,Färdigvaccinerade,,,
28,2021,Kalmar,158196,0.770631,Minst 1 dos,,,
28,2021,Kalmar,105850,0.515635,Färdigvaccinerade,,,
28,2021,Gotland,38243,0.751883,Minst 1 dos,,,
28,2021,Gotland,24258,0.476928,Färdigvaccinerade,,,
28,2021,Blekinge,98906,0.746669,Minst 1 dos,,,
28,2021,Blekinge,65230,0.492439,Färdigvaccinerade,,,
28,2021,Skåne,785019,0.690671,Minst 1 dos,,,
28,2021,Skåne,497134,0.437386,Färdigvaccinerade,,,
28,2021,Halland,209228,0.758512,Minst 1 dos,,,
28,2021,Halland,123741,0.448597,Färdigvaccinerade,,,
28,2021,Västra Götaland,970690,0.679456,Minst 1 dos,,,
28,2021,Västra Götaland,601394,0.420959,Färdigvaccinerade,,,
28,2021,Värmland,193998,0.819681,Minst 1 dos,,,
